genres,name,rating,ratingCount,index,电影名,评分,评价人数,链接,时间,演员,imdb_link
Action Crime,Mo jing (2014) ,6.0,"1,073",4712,魔警,5.9,42781.0,https://movie.douban.com/subject/20515977/,2014-02-08(柏林电影节),"['2014-04-18(中国大陆/香港)', '吴彦祖', '张家辉', '思漩', '安志杰']",http://www.imdb.com/title/tt3511542
Drama Mystery Thriller,The Devil's Advocate (1997) ,7.5,"275,798",4713,魔鬼代言人,8.2,53511.0,https://movie.douban.com/subject/1298909/,1997-10-17 00:00:00,"['基努·里维斯', '阿尔·帕西诺', '查理兹·塞隆', '杰弗瑞·琼斯', 'Judith I",http://www.imdb.com/title/tt0118971
Animation Horror,Gyo: Tokyo Fish Attack (2012) ,5.6,819,4714,鱼,6.6,13617.0,https://movie.douban.com/subject/6008287/,2012-02-15(日本),"['片岡未来', '谷口亜実', '佐伯まさみ', '根岸拓馬', '日本']",http://www.imdb.com/title/tt1857718
Drama,Fish Tank (2009) ,7.3,"50,912",4715,鱼缸,7.4,21966.0,https://movie.douban.com/subject/3073875/,2009-09-11(英国),"['凯蒂·贾维斯', '迈克尔·法斯宾德', '凯利斯顿·韦勒英', 'Rebecca Griffi",http://www.imdb.com/title/tt1232776
Animation Mystery,Rupan Sansei vs Meitantei Conan (2009) ,6.8,394,4717,鲁邦三世VS名侦探柯南,7.2,15808.0,https://movie.douban.com/subject/3612790/,2009-03-27 00:00:00,"['栗田贯一', '高山南', '小林清志', '山崎和佳奈', '堀江由衣']",http://www.imdb.com/title/tt1397219
Animation Adventure Family,Rupan sansei: Kariosutoro no shiro (1979) ,7.8,"17,851",4718,鲁邦三世：卡里奥斯特罗城,8.0,10161.0,https://movie.douban.com/subject/1432436/,1979-12-15(日本),"['山田康雄', '增山江威子', '小林清志', '井上真树夫', '纳谷悟郎']",http://www.imdb.com/title/tt0079833
Drama Horror Thriller,The Shallows (2016) ,6.3,"82,374",4719,鲨滩,7.1,47445.0,https://movie.douban.com/subject/26000205/,2016-06-24(美国),"['2016-09-09(中国大陆)', '布蕾克·莱弗利', '奥斯卡·贾恩那达', '布莱特·卡",http://www.imdb.com/title/tt4052882
Animation Adventure Comedy,Shark Tale (2004) ,6.0,"140,628",4720,鲨鱼黑帮,7.1,32250.0,https://movie.douban.com/subject/1308757/,2004-09-10(威尼斯电影节),"['2004-10-01(美国)', '2005-04-29(中国大陆)', '威尔·史密斯', '",http://www.imdb.com/title/tt0307453
Comedy Drama,Birdman or (The Unexpected Virtue of Ignorance) (2014) ,7.8,"446,675",4721,鸟人,7.9,129941.0,https://movie.douban.com/subject/20438962/,2014-08-27(威尼斯电影节),"['2014-11-14(美国)', '迈克尔·基顿', '爱德华·诺顿', '艾玛·斯通', '扎",http://www.imdb.com/title/tt2562232
Animation Short Comedy,For the Birds (2000) ,8.1,"23,018",4722,鸟！鸟！鸟！,8.7,53469.0,https://movie.douban.com/subject/1470600/,2000-06-05(法国安锡国际动画电影节),"['拉夫·埃格尔斯顿', '美国', '拉夫·埃格尔斯顿', '3 分钟', '鸟！鸟！鸟！']",http://www.imdb.com/title/tt0248808
Comedy,Ji pai ying xiong (2011) ,5.6,284,4723,鸡排英雄,6.9,11844.0,https://movie.douban.com/subject/5382848/,2011-01-28(台湾),"['2011-07-12(中国大陆)', '猪哥亮', '蓝正龙', '柯佳嬿', '赵正平']",http://www.imdb.com/title/tt1887820
Adventure Comedy Family,Goosebumps (2015) ,6.3,"58,595",4724,鸡皮疙瘩,6.1,11035.0,https://movie.douban.com/subject/2364051/,2015-10-16(美国),"['杰克·布莱克', '迪兰·明奈特', '奥德娅·拉什', '艾米·莱安', '瑞恩·李']",http://www.imdb.com/title/tt1051904
Action Adventure Biography,The Admiral (2014) ,7.2,"7,069",4725,鸣梁海战,7.0,29619.0,https://movie.douban.com/subject/7065161/,2014-07-30(韩国),"['2014-12-12(中国大陆)', '崔岷植', '柳承龙', '赵震雄', '晋久']",http://www.imdb.com/title/tt3541262
Animation Adventure Crime,A Miss Mallard Mystery             ,8.0,69,4726,鸭子侦探,9.0,14170.0,https://movie.douban.com/subject/3160834/,中国大陆,"['加拿大', '徐坚平', '彭戈', '陈玉清', '陈令长']",http://www.imdb.com/title/tt2861690
Comedy Drama Romance,Aap wong (2015) ,4.6,250,4727,鸭王,4.6,15622.0,https://movie.douban.com/subject/26279166/,2015-01-29(香港),"['白健恩', '何浩文', '袁嘉敏', '何佩瑜', '樊玲']",http://www.imdb.com/title/tt4539508
Action Drama History,White Vengeance (2011) ,6.3,"1,400",4728,鸿门宴传奇,6.3,77843.0,https://movie.douban.com/subject/5908477/,2011-11-29(中国大陆),"['黎明', '冯绍峰', '刘亦菲', '张涵予', '黄秋生']",http://www.imdb.com/title/tt2102472
Biography Drama,Quills (2000) ,7.3,"46,387",4729,鹅毛笔,7.4,11214.0,https://movie.douban.com/subject/1301720/,2000-12-15 00:00:00,"['杰弗里·拉什', '凯特·温丝莱特', '杰昆·菲尼克斯', '迈克尔·凯恩', '帕特里克·麦",http://www.imdb.com/title/tt0180073
Animation Short Family,Piper (2016) ,8.4,"17,819",4730,鹬,9.2,25261.0,https://movie.douban.com/subject/26766869/,2016-06-17(美国),"['美国', '艾伦·巴利拉罗', '6分03秒', '鹬', '动画']",http://www.imdb.com/title/tt5613056
Animation Short,Yu bang xiang zheng (1984) ,7.4,55,4731,鹬蚌相争,8.0,14825.0,https://movie.douban.com/subject/1300505/,1984-02(西德),"['陆汝浩', '中国大陆', '胡进庆', '10分钟', '鹬蚌相争']",http://www.imdb.com/title/tt0135066
Action Mystery Thriller,Eagle Eye (2008) ,6.6,"157,029",4732,鹰眼,7.1,32952.0,https://movie.douban.com/subject/2264715/,2008-09-26(美国),"['2008-10-09(德国)', '希亚·拉博夫', '罗莎里奥·道森', '米歇尔·莫纳汉',",http://www.imdb.com/title/tt1059786
Action Adventure Comedy,Luk ding gei             ,7.6,91,4733,鹿鼎记,8.7,52487.0,https://movie.douban.com/subject/1863923/,1998-06-01(香港),"['陈小春', '马浚伟', '刘玉翠', '梁小冰', '徐濠萦']",http://www.imdb.com/title/tt0825898
Action Comedy,Lu ding ji II: Zhi shen long jiao (1992) ,7.0,"1,745",4734,鹿鼎记2：神龙教,7.6,78922.0,https://movie.douban.com/subject/1306951/,1992-09-24(香港),"['周星驰', '邱淑贞', '林青霞', '李嘉欣', '陈百祥']",http://www.imdb.com/title/tt0104771
Crime Drama Thriller,Kirin no tsubasa: Gekijouban Shinzanmono (2011) ,6.6,406,4735,麒麟之翼新参者剧场版,7.1,10836.0,https://movie.douban.com/subject/6402464/,2012-01-28(日本),"['阿部宽', '沟端淳平', '田中丽奈', '山崎努', '新垣结衣']",http://www.imdb.com/title/tt1946285
Biography Drama Sport,"McFarland, USA (2015) ",7.4,"27,212",4736,麦克法兰,8.2,12425.0,https://movie.douban.com/subject/11520649/,2015-02-20(美国),"['凯文·科斯特纳', 'Ramiro Rodriguez', '卡洛斯·普拉斯', 'Johnny",http://www.imdb.com/title/tt2097298
Animation Comedy,Mai dou xiang dang dang (2009) ,6.3,315,4737,麦兜响当当,7.4,77825.0,https://movie.douban.com/subject/2277018/,2017-01(中国大陆),"['2009-07-24(中国大陆)', '黄渤', '黄秋生', '吴君如', '宋丹丹']",http://www.imdb.com/title/tt1430622
Animation Comedy,Mak Dau dong dong poon ngo sum (2012) ,6.6,196,4738,麦兜当当伴我心,8.4,72509.0,https://movie.douban.com/subject/10772258/,2012-07-10(中国大陆),"['2012-08-16(香港)', '黄秋生', '吴君如', '胡歌', '郑中基']",http://www.imdb.com/title/tt2275080
Animation,McDull: Me & My Mum (2014) ,6.4,153,4739,麦兜我和我妈妈,8.3,37228.0,https://movie.douban.com/subject/25884416/,2014-10-01(中国大陆/香港),"['黄磊', '吴君如', '张正中', '黄秋生', '蔡明丽']",http://www.imdb.com/title/tt4179512
Animation Comedy Drama,Mak Dau goo si (2001) ,7.4,874,4740,麦兜故事,8.5,114212.0,https://movie.douban.com/subject/1302476/,2001-12-15 00:00:00,"['李晋纬', '林海峰', '吴君如', '黄秋生', 'Buxx Banner']",http://www.imdb.com/title/tt0312941
Animation Comedy Drama,Mak Dau: Bo lo yau wong ji (2004) ,7.2,437,4741,麦兜，菠萝油王子,7.9,37063.0,https://movie.douban.com/subject/1308858/,2004-06-24(香港),"['李颖贤', '吴君如', '刘德华', '黄秋生', '蔡政男']",http://www.imdb.com/title/tt0419954
Action Drama History,Mai tian (2009) ,5.7,307,4742,麦田,5.0,16714.0,https://movie.douban.com/subject/3582229/,2009-09-28 00:00:00,"['范冰冰', '黄觉', '杜家毅', '王学圻', '王志文']",http://www.imdb.com/title/tt1388901
Comedy Drama,Ma jiang (1996) ,7.6,739,4743,麻将,8.5,18560.0,https://movie.douban.com/subject/1297418/,1996-12-07 00:00:00,"['柯宇纶', '张震', '林海象', '唐从圣', '维吉妮·拉朵嫣']",http://www.imdb.com/title/tt0116962
Drama Comedy Action,GTO: Great Teacher Onizuka             ,8.7,"3,163",4744,麻辣教师,8.7,25051.0,https://movie.douban.com/subject/1464838/,1998-07-07(日本),"['反町隆史', '松岛菜菜子', '希良梨', '近藤芳正', '池内博之']",http://www.imdb.com/title/tt0209631
Drama Romance War,Sparrow             ,7.0,10,4745,麻雀,6.3,25580.0,https://movie.douban.com/subject/26415255/,2016-09-05(中国大陆),"['李易峰', '周冬雨', '张鲁一', '李小冉', '张若昀']",http://www.imdb.com/title/tt6437972
Drama History Music,Huang tu di (1984) ,7.3,"1,659",4746,黄土地,7.8,10135.0,https://movie.douban.com/subject/1291876/,1984(中国大陆),"['1985-09-10(多伦多电影节)', '薛白', '王学圻', '谭讬', '刘强']",http://www.imdb.com/title/tt0087433
Western,For a Few Dollars More (1965) ,8.3,"173,723",4747,黄昏双镖客,8.7,13469.0,https://movie.douban.com/subject/1295586/,1965-12-18 00:00:00,"['克林特·伊斯特伍德', '李·范·克里夫', '吉昂·马利亚·沃隆特', '克劳斯·金斯基', ",http://www.imdb.com/title/tt0059578
Drama History,Tasogare Seibei (2002) ,8.1,"18,956",4748,黄昏的清兵卫,8.7,14105.0,https://movie.douban.com/subject/1307306/,2002-11-02(日本),"['宫泽理惠', '真田广之', '大杉涟', '日本', '山田洋次']",http://www.imdb.com/title/tt0351817
Drama War,Heart of China (1999) ,6.3,203,4749,黄河绝恋,7.5,27527.0,https://movie.douban.com/subject/1298874/,1999-09-29(匈牙利),"['宁静', '保罗·克塞', '王新军', '涂门', '李明']",http://www.imdb.com/title/tt0229539
Action Crime Drama,Hwanghae (2010) ,7.4,"13,457",4750,黄海,8.3,66997.0,https://movie.douban.com/subject/3743114/,2010-12-22(韩国),"['河正宇', '金允石', '郑满植', '李哲民 ', '李艾']",http://www.imdb.com/title/tt1230385
Drama War,The Children of Huang Shi (2008) ,7.1,"8,457",4751,黄石的孩子,6.7,16278.0,https://movie.douban.com/subject/1923474/,2008-04-03(中国大陆),"['乔纳森·莱斯·梅耶斯', '拉妲·米契尔', '周润发', '杨紫琼', '澳大利亚']",http://www.imdb.com/title/tt0889588
Western,"The Good, the Bad and the Ugly (1966) ",8.9,"543,723",4752,黄金三镖客,9.1,42636.0,https://movie.douban.com/subject/1401118/,1966-12-23 00:00:00,"['克林特·伊斯特伍德', '埃里·瓦拉赫', '李·范·克里夫', '阿尔多·久弗瑞', '路易吉",http://www.imdb.com/title/tt0060196
Drama,Huang jin da jie an (2012) ,5.8,434,4753,黄金大劫案,6.8,124551.0,https://movie.douban.com/subject/6080775/,2012-04-24(中国大陆),"['雷佳音', '陶虹', '程媛媛', '山崎敬一', '郭涛']",http://www.imdb.com/title/tt2393829
Biography Drama Romance,Huang jin shi dai (2014) ,6.4,767,4754,黄金时代,7.1,88296.0,https://movie.douban.com/subject/10545939/,2014-09-06(威尼斯电影节),"['2014-10-01(中国大陆/香港)', '汤唯', '冯绍峰', '王志文', '朱亚文']",http://www.imdb.com/title/tt3696086
Adventure Family Fantasy,The Golden Compass (2007) ,6.1,"156,059",4755,黄金罗盘,6.4,56006.0,https://movie.douban.com/subject/1585146/,2007-11-27(伦敦首映),"['2007-12-05(英国)', '2008-03-28(中国大陆)', '妮可·基德曼', '",http://www.imdb.com/title/tt0385752
Action Adventure Biography,Wong Fei Hung (1991) ,7.4,"14,692",4756,黄飞鸿,7.8,53814.0,https://movie.douban.com/subject/1298443/,1991-08-15 00:00:00,"['李连杰', '元彪', '关之琳', '张学友', '郑则仕']",http://www.imdb.com/title/tt0103285
Action Adventure Biography,Once Upon a Time in China III (1993) ,6.8,"5,360",4757,黄飞鸿之三：狮王争霸,7.7,49396.0,https://movie.douban.com/subject/1292704/,1993-02-11(香港),"['李连杰', '关之琳', '莫少聪', '熊欣欣', '刘洵']",http://www.imdb.com/title/tt0108592
Action Adventure Biography,Wong Fei Hung II: Nam yee tung chi keung (1992) ,7.5,"7,613",4758,黄飞鸿之二：男儿当自强,7.7,45546.0,https://movie.douban.com/subject/1293475/,1992-04-16 00:00:00,"['李连杰', '关之琳', '甄子丹', '莫少聪', '姜大卫']",http://www.imdb.com/title/tt0105839
Action,Once Upon a Time in China IV (1993) ,5.9,696,4759,黄飞鸿之四：王者之风,6.9,11548.0,https://movie.douban.com/subject/1294011/,1993-06-10(香港),"['赵文卓', '王静莹', '莫少聪', '熊欣欣', '周比利']",http://www.imdb.com/title/tt0107162
Action Biography Drama,Huang feihong zhi yingxiong you meng (2014) ,6.5,"1,955",4760,黄飞鸿之英雄有梦,5.4,42548.0,https://movie.douban.com/subject/25444447/,2014-11-21(中国大陆),"['彭于晏', '井柏然', '王珞丹', '洪金宝', '杨颖']",http://www.imdb.com/title/tt3469592
Action Adventure History,Once Upon a Time in China and America (1997) ,6.4,"2,874",4761,黄飞鸿之西域雄狮,6.8,16957.0,https://movie.douban.com/subject/1292843/,1997-02-01 00:00:00,"['李连杰', '关之琳', '熊欣欣', '陈国邦', 'Jeff Wolfe']",http://www.imdb.com/title/tt0120530
Action Comedy History,Last Hero in China (1993) ,6.8,"2,649",4762,黄飞鸿之铁鸡斗蜈蚣,6.8,18024.0,https://movie.douban.com/subject/1305201/,1993-04-01(香港),"['李连杰', '陈百祥', '袁咏仪', '张敏', '张卫健']",http://www.imdb.com/title/tt0108593
Drama War,Li ming zhi qian             ,8.2,14,4763,黎明之前,9.2,21082.0,https://movie.douban.com/subject/4894070/,2010-06-10(中国大陆),"['吴秀波', '林永健', '陆剑民', '田小洁', '张晞临']",http://www.imdb.com/title/tt4793812
Animation Action Fantasy,Darker Than Black: Kuro no keiyakusha             ,8.0,"8,775",4764,黑之契约者,8.6,16426.0,https://movie.douban.com/subject/2052059/,2007-04-05(日本),"['木内秀信', '福圆美里', '泽木郁也', '池田胜', '水树奈奈']",http://www.imdb.com/title/tt0995941
Action Adventure Comedy,Hak hap (1996) ,6.1,"9,633",4765,黑侠,6.7,17654.0,https://movie.douban.com/subject/1295746/,1996-11-09 00:00:00,"['李连杰', '刘青云', '莫文蔚', '叶芳华', '黄秋生']",http://www.imdb.com/title/tt0115693
Animation Comedy,Hetalia: Axis Powers             ,7.7,955,4766,黑塔利亚,8.6,19481.0,https://movie.douban.com/subject/3437176/,2009-01-24(日本),"['浪川大辅', '安元洋贵', '高桥广树', '甲斐田雪', '小西克幸']",http://www.imdb.com/title/tt1356878
Crime Drama,Hei chu you shen me (2015) ,6.3,184,4767,黑处有什么,6.6,20379.0,https://movie.douban.com/subject/26433966/,2015-07-23(FIRST青年电影展),"['2016-10-14(中国大陆)', '苏晓彤', '郭笑', '陆琦蔚', '刘丹']",http://www.imdb.com/title/tt5131124
Action Fantasy Thriller,Underworld (2003) ,7.0,"223,163",4768,黑夜传说,7.4,60689.0,https://movie.douban.com/subject/1307527/,2003-09-08(多伦多电影节),"['凯特·贝金赛尔', '斯科特·斯比德曼', '山恩·布罗利', '麦克·辛', '比尔·奈伊']",http://www.imdb.com/title/tt0320691
Action Adventure Fantasy,Underworld: Evolution (2006) ,6.8,"168,162",4769,黑夜传说2：进化,7.2,46111.0,https://movie.douban.com/subject/1422920/,2006-01-20(美国),"['凯特·贝金赛尔', '斯科特·斯比德曼', '托尼·库兰', '德里克·雅各比', '比尔·奈伊",http://www.imdb.com/title/tt0401855
Action Fantasy Horror,Underworld Awakening (2012) ,6.4,"128,367",4770,黑夜传说4：觉醒,6.6,32920.0,https://movie.douban.com/subject/3990098/,2012-01-20(美国),"['凯特·贝金赛尔', ' 英迪娅·埃斯利', '迈克尔·伊雷', '克里斯·霍尔登-里德', '何",http://www.imdb.com/title/tt1496025
Action Adventure Fantasy,Underworld: Rise of the Lycans (2009) ,6.6,"131,027",4771,黑夜传说前传：狼族再起,6.7,30045.0,https://movie.douban.com/subject/2132941/,2009-01-23(美国),"['麦克·辛', '比尔·奈伊', '罗娜·迈特拉', '斯蒂文·麦金托什', 'Kevin Gre",http://www.imdb.com/title/tt0834001
Drama Thriller,Black Swan (2010) ,8.0,"586,209",4772,黑天鹅,8.5,373638.0,https://movie.douban.com/subject/1978709/,2010-12-17(美国),"['2010-09-01(威尼斯电影节)', '娜塔莉·波特曼', '米拉·库尼斯', '薇诺娜·瑞",http://www.imdb.com/title/tt0947798
Animation Comedy Sport,Kuroko's Basketball             ,8.4,"2,574",4773,黑子的篮球,7.8,16570.0,https://movie.douban.com/subject/7163768/,2012-04-07 00:00:00,"['小野贤章', '小野友树', '木村良平', '小野大辅', '斋藤千和']",http://www.imdb.com/title/tt2348803
Action Sci-Fi,The Matrix (1999) ,8.7,"1,319,815",4774,黑客帝国,8.8,247996.0,https://movie.douban.com/subject/1291843/,1999-03-31(美国),"['基努·里维斯', '凯瑞-安·莫斯', '劳伦斯·菲什伯恩', '雨果·维文', '格洛丽亚·福",http://www.imdb.com/title/tt0133093
Action Sci-Fi,The Matrix Reloaded (2003) ,7.2,"442,841",4775,黑客帝国2：重装上阵,8.3,125600.0,https://movie.douban.com/subject/1304141/,2003-05-07(美国首映),"['2003-07-18(中国大陆)', '基努·里维斯', '凯瑞-安·莫斯', '劳伦斯·菲什伯",http://www.imdb.com/title/tt0234215
Action Sci-Fi,The Matrix Revolutions (2003) ,6.7,"383,830",4776,黑客帝国3：矩阵革命,8.5,132860.0,https://movie.douban.com/subject/1302467/,2003-11-05(美国/中国大陆),"['基努·里维斯', '劳伦斯·菲什伯恩', '凯瑞-安·莫斯', '莫妮卡·贝鲁奇', '凯特·宾",http://www.imdb.com/title/tt0242653
Animation Action Adventure,The Animatrix (2003) ,7.4,"63,994",4777,黑客帝国动画版,8.7,29160.0,https://movie.douban.com/subject/1292347/,2003-06-03(美国),"['大塚明夫', '克莱顿·华生', '帕梅拉·阿德龙', '海蒂·布雷斯', ""Terrence ",http://www.imdb.com/title/tt0328832
Comedy Crime,Delicatessen (1991) ,7.7,"69,464",4778,黑店狂想曲,8.1,28740.0,https://movie.douban.com/subject/1306666/,1991-04-17(法国),"['多米尼克·皮诺', 'Marie-Laure Dougnac', '让-克劳德·德鲁菲斯', '",http://www.imdb.com/title/tt0101700
Crime Drama Musical,Dancer in the Dark (2000) ,8.0,"84,294",4779,黑暗中的舞者,8.3,61294.0,https://movie.douban.com/subject/1291562/,2000-09-08 00:00:00,"['比约克', '凯瑟琳·德纳芙', '大卫·摩斯', '彼得·斯特曼', '乌多·奇尔']",http://www.imdb.com/title/tt0168629
Adventure Horror Thriller,The Descent (2005) ,7.2,"165,550",4780,黑暗侵袭,7.5,53814.0,https://movie.douban.com/subject/1437109/,2005-07-08(英国),"['肖娜·麦克唐纳', '娜塔莉·杰克逊·门多萨', '阿里克斯·瑞德', '萨斯基亚·马尔德', ",http://www.imdb.com/title/tt0435625
Adventure Horror Thriller,The Descent: Part 2 (2009) ,5.8,"34,952",4781,黑暗侵袭2,6.7,23328.0,https://movie.douban.com/subject/3066083/,2009-08-31 00:00:00,"['Michael J. Reynolds', '肖娜·麦克唐纳', 'Jessika Willia",http://www.imdb.com/title/tt1073105
Comedy Fantasy Horror,Dark Shadows (2012) ,6.2,"211,208",4782,黑暗阴影,6.3,41694.0,https://movie.douban.com/subject/2227293/,2012-05-09(法国),"['2012-05-11(美国/台湾)', '约翰尼·德普', '伊娃·格林', '米歇尔·菲佛',",http://www.imdb.com/title/tt1077368
Drama Mystery Thriller,The Hidden Face (2011) ,7.4,"22,687",4783,黑暗面,8.1,62613.0,https://movie.douban.com/subject/6536180/,2011-09-16(西班牙),"['奎姆·古铁雷兹', '克拉拉·拉戈', '玛蒂娜·加西亚', '哥伦比亚', '西班牙']",http://www.imdb.com/title/tt1772250
Short Comedy Crime,The Black Hole (2008) ,7.4,"2,020",4784,黑洞,8.1,19302.0,https://movie.douban.com/subject/4016948/,2008-09-21(英国),"['Napoleon Ryan', '英国', 'Philip Sansom', 'Olly Wil",http://www.imdb.com/title/tt1430144
Crime Drama Mystery,Frequency (2000) ,7.4,"86,878",4785,黑洞频率,8.3,52521.0,https://movie.douban.com/subject/1294183/,2000-04-28(美国),"['丹尼斯·奎德', '吉姆·卡维泽', '肖恩·多伊尔', '伊丽莎白·米切尔', '诺亚·艾默里",http://www.imdb.com/title/tt0186151
Action Crime Drama,Hak bak sam lam (2003) ,6.6,548,4787,黑白森林,6.5,16177.0,https://movie.douban.com/subject/1308034/,2003-06-20(香港),"['黄秋生', '刘青云', '陈小春', '吴镇宇', '钟欣潼']",http://www.imdb.com/title/tt0375669
Drama Thriller War,Black Book (2006) ,7.8,"63,274",4788,黑皮书,8.2,39738.0,https://movie.douban.com/subject/1858802/,2006-09-01(威尼斯电影节),"['2006-09-14(荷兰)', '2009-02-03(中国大陆)', '卡里斯·范·侯登',",http://www.imdb.com/title/tt0389557
Crime Drama Thriller,Hak se wui (2005) ,7.1,"7,942",4789,黑社会,7.8,56662.0,https://movie.douban.com/subject/1309220/,2005-10-20(香港),"['任达华', '梁家辉', '古天乐', '林雪', '张家辉']",http://www.imdb.com/title/tt0434008
Crime Drama Thriller,Triad Election (2006) ,7.4,"4,704",4790,黑社会2：以和为贵,7.6,44400.0,https://movie.douban.com/subject/1484760/,2006-04-27(香港),"['古天乐', '任达华', '张家辉', '林家栋', '王天林']",http://www.imdb.com/title/tt0491244
Crime Drama Mystery,The Black Dahlia (2006) ,5.6,"65,235",4791,黑色大丽花,6.5,24679.0,https://movie.douban.com/subject/1578669/,2006-09-15(美国),"['乔什·哈奈特', '斯嘉丽·约翰逊', '艾伦·艾克哈特', '希拉里·斯万克', '米娅·科施",http://www.imdb.com/title/tt0387877
Biography Crime Drama,Black Mass (2015) ,6.9,"137,703",4792,黑色弥撒,6.4,10078.0,https://movie.douban.com/subject/3432861/,2015-09-04(威尼斯电影节),"['2015-09-18(美国)', '约翰尼·德普', '乔尔·埃哲顿', '本尼迪克特·康伯巴奇",http://www.imdb.com/title/tt1355683
Drama Mystery Romance,Kurokawa no techou             ,8.0,6,4793,黑色皮革手册,8.5,10103.0,https://movie.douban.com/subject/1998630/,2004-10-14(日本),"['米仓凉子', '仲村亨', '释由美子', '渡边一计', '紫吹淳']",http://www.imdb.com/title/tt0923287
Adventure Comedy Family,Men in Black (1997) ,7.3,"432,590",4794,黑衣人,7.9,145412.0,https://movie.douban.com/subject/1301445/,1997-07-02(美国),"['威尔·史密斯', '汤米·李·琼斯', '琳达·费奥伦蒂诺', '文森特·多诺费奥', '雷普·",http://www.imdb.com/title/tt0119654
Action Adventure Comedy,Men in Black II (2002) ,6.1,"281,934",4795,黑衣人2,7.5,107782.0,https://movie.douban.com/subject/1295280/,2002-07-03 00:00:00,"['威尔·史密斯', '汤米·李·琼斯', '约翰尼·诺克斯维尔', '罗莎里奥·道森', '雷普·",http://www.imdb.com/title/tt0120912
Action Adventure Comedy,Men in Black 3 (2012) ,6.8,"280,412",4796,黑衣人3,7.5,167561.0,https://movie.douban.com/subject/3642835/,2012-05-25(美国/中国大陆),"['威尔·史密斯', '汤米·李·琼斯', '乔什·布洛林', '杰梅奈·克莱门特', '艾玛·汤普",http://www.imdb.com/title/tt1409024
Drama Fantasy Horror,The Woman in Black (2012) ,6.4,"151,584",4797,黑衣女人,5.8,14620.0,https://movie.douban.com/subject/5156706/,2012-02-03(美国),"['2012-09-20(中国大陆)', '丹尼尔·雷德克里夫', '塞伦·希德', '珍妮·麦克蒂",http://www.imdb.com/title/tt1596365
Drama Sci-Fi Thriller,Black Mirror             ,8.9,"138,834",4798,黑镜第一季,9.3,176727.0,https://movie.douban.com/subject/7054120/,2011-12-04(英国),"['罗里·金奈尔', '鲁伯特·艾弗雷特', '丹尼尔·卡卢亚', '托比·凯贝尔', '杰西卡·布",http://www.imdb.com/title/tt2085059
Drama Sci-Fi Thriller,Nosedive             ,8.3,"15,323",4799,黑镜第三季,8.7,50549.0,https://movie.douban.com/subject/25966044/,2016-10-21(美国),"['古古·姆巴塔-劳', '麦肯兹·戴维斯', '布莱丝·达拉斯·霍华德', '凯莉·麦克唐纳', ",http://www.imdb.com/title/tt5497778
Drama Sci-Fi Thriller,Be Right Back             ,8.2,"12,553",4800,黑镜第二季,9.1,104255.0,https://movie.douban.com/subject/11502153/,2013-02-11(英国),"['海莉·阿特维尔', '多姆纳尔·格里森', '塔彭丝·米德尔顿', '勒诺拉·克里奇洛', '丹",http://www.imdb.com/title/tt2290780
Drama Sci-Fi Thriller,White Christmas             ,9.1,"15,057",4801,黑镜：圣诞特别篇,9.1,53378.0,https://movie.douban.com/subject/25964630/,2014-12-16(英国),"['乔恩·哈姆', '拉菲·斯波', '奥娜·卓别林', '娜塔丽·特纳', '詹妮特·蒙哥马利']",http://www.imdb.com/title/tt3973198
Drama History War,Black Hawk Down (2001) ,7.7,"310,128",4802,黑鹰坠落,8.5,93670.0,https://movie.douban.com/subject/1291824/,2002-01-18(美国),"['乔什·哈奈特', '伊万·麦克格雷格', '汤姆·塞兹摩尔', '金·寇兹', '艾文·布莱纳'",http://www.imdb.com/title/tt0265086
Animation Comedy Family,Alvin and the Chipmunks (2007) ,5.2,"61,188",4803,鼠来宝,7.3,35380.0,https://movie.douban.com/subject/2139553/,2007-12-14(美国),"['杰森·李', '大卫·克罗斯', '卡梅隆·理查德森', '贾斯汀·朗', 'Kevin Sym",http://www.imdb.com/title/tt0952640
Animation Comedy Family,Alvin and the Chipmunks: The Squeakquel (2009) ,4.5,"34,139",4804,鼠来宝：明星俱乐部,6.8,16406.0,https://movie.douban.com/subject/3071461/,2009-12-23(美国),"['2010-02-08(中国大陆)', '贾斯汀·朗', '安娜·法瑞丝', '马修·格雷·古柏勒",http://www.imdb.com/title/tt1231580
Action Comedy Crime,High Risk (1995) ,6.1,"3,383",4805,鼠胆龙威,7.0,17784.0,https://movie.douban.com/subject/1295106/,1995-07-01(香港),"['李连杰', '张学友', '邱淑贞', '曹查理', '周比利']",http://www.imdb.com/title/tt0114437
Animation Family Fantasy,Krtek             ,8.2,878,4806,鼹鼠的故事,9.1,21664.0,https://movie.douban.com/subject/2994961/,捷克斯洛伐克,"['兹德内克·米莱尔', '6分钟', '鼹鼠的故事', '动画', '兹德内克·米莱尔 Zdene",http://www.imdb.com/title/tt0841927
Animation Comedy Drama,Toradora!             ,8.2,"4,458",4807,龙与虎,8.7,18134.0,https://movie.douban.com/subject/3184594/,2008-10-01(日本),"['钉宫理惠', '间岛淳司', '堀江由衣', '野岛裕史', '喜多村英梨']",http://www.imdb.com/title/tt1279024
Action Crime Drama,Kiss of the Dragon (2001) ,6.6,"55,008",4808,龙之吻,6.5,10569.0,https://movie.douban.com/subject/1299335/,2001-06-25 00:00:00,"['李连杰', '布里吉特·芳达', '切基·卡尤', '法国', '美国']",http://www.imdb.com/title/tt0271027
